交易編號,會員卡號,店號,交易日期,小分類名稱,貨號,貨名,數量,售價,金額,總金額,,,1/1/10 
11727,3779,1073,00990303,221101  ,0000000002126,台灣枋寮黑珍珠蓮霧                      ,1,103.00,103,1020,,,
11727,3779,1073,00990303,410306  ,0000010020854,日正高筋麵粉-1000g                      ,1,48.00,48,1020,,,
11727,3779,1073,00990303,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,1020,,,
11727,3779,1073,00990303,530101  ,0000010077955,中興無洗花東香米-2kg                    ,1,149.00,149,1020,,,
11747,3569,1073,00980209,410201  ,0000030002088,味全香菇素蠔油1000ml                    ,1,85.00,85,469,,,
11747,3569,1073,00980209,410505  ,0000010005223,味全珍味花瓜 400G                       ,1,35.00,35,469,,,
11747,3569,1073,00980209,530101  ,0000010021565,池農池上米-5kg                          ,1,349.00,349,469,,,
11748,3569,1073,00980804,221108  ,0000000018075,台灣百香果                              ,1,69.00,69,248,,,
11748,3569,1073,00980804,530101  ,0000010056926,中興香米-3kg                            ,1,179.00,179,248,,,
11749,3569,1073,00980808,120601  ,0000000020506,澳洲牛肉花生(知王)                      ,1,119.00,119,797,,,
11749,3569,1073,00980808,220601  ,0000000008456,智利櫻桃                                ,1,69.00,69,797,,,
11749,3569,1073,00980808,310601  ,0000010003419,大漢嫩豆腐                              ,1,12.00,12,797,,,
11749,3569,1073,00980808,310602  ,0000010033386,義美鮮嫩豆腐-270g                       ,1,15.00,15,797,,,
11749,3569,1073,00980808,310605  ,0000010002400,韓國泡菜白菜(小)360g                    ,1,42.00,42,797,,,
11749,3569,1073,00980808,330202  ,0000000031677,雞蛋生菜沙拉(台灣)                      ,1,49.00,49,797,,,
11749,3569,1073,00980808,330204  ,0000000031020,涼拌海帶絲(台灣)                        ,1,20.00,20,797,,,
11749,3569,1073,00980808,410104  ,0000010072428,得意的一天5珍寶健康調和油2L             ,1,158.00,158,797,,,
11749,3569,1073,00980808,410201  ,0000030009440,工研素蠔油560g                          ,1,50.00,50,797,,,
11749,3569,1073,00980808,410203  ,0000030010912,牛頭牌沙茶炸醬175g                      ,1,62.00,62,797,,,
11749,3569,1073,00980808,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,797,,,
11749,3569,1073,00980808,530101  ,0000010021551,金墩池e香米(三星一級品)4.5kg            ,1,199.00,199,797,,,
11841,3070,1073,00990323,510102  ,0000010020463,柔情抽取式衛生紙-120抽*8                ,1,99.00,99,298,,,
11841,3070,1073,00990323,530101  ,0000010062011,中興花東台梗壽司米-3kg                  ,1,199.00,199,298,,,
11842,3070,1073,00990405,310201  ,0000030013816,福樂自然零鮮乳優酪乳920ml               ,1,69.00,69,587,,,
11842,3070,1073,00990405,310607  ,0000010002772,桂冠千島沙拉醬-100g                     ,1,17.00,17,587,,,
11842,3070,1073,00990405,311001  ,0000010050182,啟信自然新鮮蛋8粒                       ,1,55.00,55,587,,,
11842,3070,1073,00990405,410101  ,0000010006525,青春三元素葵花油3L                      ,1,219.00,219,587,,,
11842,3070,1073,00990405,410202  ,0000010006840,五興小磨香油(拌菜)210G                  ,1,58.00,58,587,,,
11842,3070,1073,00990405,530101  ,0000010062135,中興鴨禾米_3kg                          ,1,169.00,169,587,,,
11843,3070,1073,00990731,310401  ,0000030008004,飛牛優格100g                            ,1,32.00,32,367,,,
11843,3070,1073,00990731,311001  ,0000010028638,EGG冠軍蛋(L)                            ,1,41.00,41,367,,,
11843,3070,1073,00990731,410505  ,0000010005230,愛之味珍保玉筍120g                      ,1,35.00,35,367,,,
11843,3070,1073,00990731,410505  ,0000010061792,青葉麵筋120g                            ,1,21.00,21,367,,,
11843,3070,1073,00990731,510102  ,0000010020463,柔情抽取式衛生紙-120抽*8                ,1,89.00,89,367,,,
11843,3070,1073,00990731,530101  ,0000030011742,米圃精饌米-4kg                          ,1,149.00,149,367,,,
11848,3628,1073,00980416,310102  ,0000010059863,光泉低脂鮮乳 2720ml                     ,1,148.00,148,835,,,
11848,3628,1073,00980416,310701  ,0000010002570,喬麥屋油麵-600g                         ,1,39.00,39,835,,,
11848,3628,1073,00980416,410208  ,0000010062651,海鹽26OZ                                ,1,120.00,120,835,,,
11848,3628,1073,00980416,510602  ,0000010077625,水晶肥皂食器洗滌液体1000ML              ,1,179.00,179,835,,,
11848,3628,1073,00980416,530101  ,0000010021565,池農池上米-5kg                          ,1,349.00,349,835,,,
11849,3628,1073,00980829,410104  ,0000010038698,得意的一天橄欖健康油-2L                 ,1,149.00,149,909,,,
11849,3628,1073,00980829,410104  ,0000010043342,得意的一天多酚健康調和油2L              ,1,149.00,149,909,,,
11849,3628,1073,00980829,410404  ,0000010005372,味島海苔醬 190G                         ,2,55.00,110,909,,,
11849,3628,1073,00980829,411301  ,0000010007883,可口可樂易330ml*6入                     ,2,72.00,144,909,,,
11849,3628,1073,00980829,411302  ,0000010079300,御茶園每朝茉香烏龍650ml*4               ,1,99.00,99,909,,,
11849,3628,1073,00980829,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,909,,,
11849,3628,1073,00980829,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,-1,2.00,-2,909,,,
11849,3628,1073,00980829,530101  ,0000030011742,米圃精饌米-4kg                          ,1,129.00,129,909,,,
11849,3628,1073,00980829,530101  ,0000030011742,米圃精饌米-4kg                          ,1,129.00,129,909,,,
11851,3212,1073,00991225,420201  ,0000010053361,栗山星星米果_180g                       ,1,199.00,199,398,,,
11851,3212,1073,00991225,530101  ,0000010039508,多力一等米-2KG                          ,1,199.00,199,398,,,
11889,3819,1073,00980116,410501  ,0000010043855,道南德用鮭魚鬆-200g                     ,1,189.00,189,468,,,
11889,3819,1073,00980116,411307  ,0000030004308,美粒果葡萄柚綜合果汁1250ml PET          ,1,39.00,39,468,,,
11889,3819,1073,00980116,411307  ,0000030004308,美粒果葡萄柚綜合果汁1250ml PET          ,1,39.00,39,468,,,
11889,3819,1073,00980116,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,468,,,
11889,3819,1073,00980116,530101  ,0000010039508,多力一等米-2KG                          ,1,199.00,199,468,,,
11944,3458,1073,00990504,120105  ,0000000006270,台灣豚軟骨                              ,1,69.00,69,739,,,
11944,3458,1073,00990504,210101  ,0000010001070,台灣菠菜                                ,1,19.00,19,739,,,
11944,3458,1073,00990504,210101  ,0000010001070,台灣菠菜                                ,1,19.00,19,739,,,
11944,3458,1073,00990504,210201  ,0000000031617,台灣胡蘿蔔                              ,1,29.00,29,739,,,
11944,3458,1073,00990504,210301  ,0000000003431,台灣高冷高麗菜                          ,1,26.00,26,739,,,
11944,3458,1073,00990504,210301  ,0000000003431,台灣高冷高麗菜                          ,1,26.00,26,739,,,
11944,3458,1073,00990504,210501  ,0000000006972,台灣青蔥(裸)                            ,1,25.00,25,739,,,
11944,3458,1073,00990504,210501  ,0000000006972,台灣青蔥(裸)                            ,1,25.00,25,739,,,
11944,3458,1073,00990504,310503  ,0000010002248,統一黃金豆豆漿900ml                     ,1,28.00,28,739,,,
11944,3458,1073,00990504,310801  ,0000010068654,領鮮韭菜水餃1000g                       ,1,62.00,62,739,,,
11944,3458,1073,00990504,410104  ,0000010074942,泰山不飽和調和蔬菜油2L                  ,1,109.00,109,739,,,
11944,3458,1073,00990504,410201  ,0000010007150,萬家香香菇素蠔油-1000g                  ,1,68.00,68,739,,,
11944,3458,1073,00990504,411302  ,0000030014130,爽健美茶535ml                           ,2,12.50,25,739,,,
11944,3458,1073,00990504,411307  ,0000030011469,美粒果白葡萄果汁500ml                   ,2,23.00,46,739,,,
11944,3458,1073,00990504,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,739,,,
11944,3458,1073,00990504,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,739,,,
11944,3458,1073,00990504,530101  ,0000030013383,金墩三星正港台灣米-4kg                  ,1,159.00,159,739,,,
12027,2957,1073,00990807,110605  ,0000000009985,台灣優質鯛魚片                          ,1,87.00,87,987,,,
12027,2957,1073,00990807,110605  ,0000000009985,台灣優質鯛魚片                          ,1,87.00,87,987,,,
12027,2957,1073,00990807,120402  ,0000010030132,威尼斯小熱狗(180g)                      ,1,48.00,48,987,,,
12027,2957,1073,00990807,210201  ,0000000031617,台灣胡蘿蔔                              ,1,25.00,25,987,,,
12027,2957,1073,00990807,210201  ,0000000031617,台灣胡蘿蔔                              ,1,25.00,25,987,,,
12027,2957,1073,00990807,210301  ,0000000010398,台灣高冷甜椒<盒>                        ,1,25.00,25,987,,,
12027,2957,1073,00990807,210301  ,0000000003461,台灣南瓜(特)                            ,1,26.00,26,987,,,
12027,2957,1073,00990807,210301  ,0000000001984,台灣彩色甜椒                            ,1,25.00,25,987,,,
12027,2957,1073,00990807,210302  ,0000000001871,台灣黃秋葵                              ,1,31.00,31,987,,,
12027,2957,1073,00990807,210401  ,0000010054845,台灣鴻喜菇(日本種)                      ,1,26.00,26,987,,,
12027,2957,1073,00990807,210401  ,0000010054845,台灣鴻喜菇(日本種)                      ,1,26.00,26,987,,,
12027,2957,1073,00990807,210401  ,0000000003974,台灣鮮香菇(150g)                        ,1,40.00,40,987,,,
12027,2957,1073,00990807,330506  ,0000000022744,馬鈴薯燉肉可樂餅-台灣                   ,1,30.00,30,987,,,
12027,2957,1073,00990807,330506  ,0000000022744,馬鈴薯燉肉可樂餅-台灣                   ,-1,30.00,-30,987,,,
12027,2957,1073,00990807,410201  ,0000010038280,李錦記香菇素蠔油-765g                   ,1,66.00,66,987,,,
12027,2957,1073,00990807,410401  ,0000010006981,HOUSE佛蒙特咖哩(辣味)-250g              ,1,87.00,87,987,,,
12027,2957,1073,00990807,410401  ,0000010006995,HOUSE爪哇咖哩(辣味)-220g                ,1,105.00,105,987,,,
12027,2957,1073,00990807,410401  ,0000010006995,HOUSE爪哇咖哩(辣味)-220g                ,1,105.00,105,987,,,
12027,2957,1073,00990807,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,987,,,
12027,2957,1073,00990807,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,987,,,
12027,2957,1073,00990807,530101  ,0000010021538,三好米(特級米)-4KG                      ,1,149.00,149,987,,,
12094,3088,1073,00990606,410201  ,0000030002113,萬家香大吟釀醬油1150g                   ,1,89.00,89,403,,,
12094,3088,1073,00990606,410203  ,0000010043073,牛頭牌209麻辣沙茶醬-250g                ,1,99.00,99,403,,,
12094,3088,1073,00990606,530101  ,0000030013700,尊榮香米-2kg                            ,1,215.00,215,403,,,
12095,3088,1073,00990814,530101  ,0000030014974,御稻關山米(特等獎)-2kg                  ,1,199.00,199,199,,,
12096,3088,1073,00991212,530101  ,0000010039508,多力一等米-2KG                          ,1,199.00,199,199,,,
12098,3720,1073,00980726,410605  ,0000010008141,五木細關東麵 375G                       ,1,42.00,42,261,,,
12098,3720,1073,00980726,411307  ,0000030011469,美粒果白葡萄果汁500ml                   ,1,20.00,20,261,,,
12098,3720,1073,00980726,530101  ,0000010060617,三好香米3.4KG                           ,1,199.00,199,261,,,
12139,3589,1073,00980831,110102  ,0000000003087,台灣麥寮七星鱸魚                        ,1,98.00,98,623,,,
12139,3589,1073,00980831,110102  ,0000000003088,台灣屏東鹽埔金目鱸                      ,1,89.00,89,623,,,
12139,3589,1073,00980831,120401  ,0000010035268,台南黑橋牌小丸子香蒜口味270g            ,1,89.00,89,623,,,
12139,3589,1073,00980831,221104  ,0000000006055,紐西蘭黃金奇異果33入-5粒                ,1,119.00,119,623,,,
12139,3589,1073,00980831,310504  ,0000010041384,貝納頌-經典曼特寧290ml                  ,2,21.00,42,623,,,
12139,3589,1073,00980831,411309  ,0000010061193,波蜜果菜汁TP300ml*6入                   ,1,35.00,35,623,,,
12139,3589,1073,00980831,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,623,,,
12139,3589,1073,00980831,530101  ,0000010077942,中興特優級優健長米-4kg                  ,1,149.00,149,623,,,
12140,3589,1073,00990124,120203  ,0000000006322,台灣黃金雞土雞塊                        ,1,129.00,129,545,,,
12140,3589,1073,00990124,210101  ,0000000006966,台灣菠菜(裸)                            ,1,15.00,15,545,,,
12140,3589,1073,00990124,221102  ,0000000031405,台灣高樹蜜棗                            ,1,99.00,99,545,,,
12140,3589,1073,00990124,310502  ,0000010072453,統一葡萄多400ml                         ,1,15.00,15,545,,,
12140,3589,1073,00990124,310502  ,0000010072453,統一葡萄多400ml                         ,1,15.00,15,545,,,
12140,3589,1073,00990124,310502  ,0000010038268,愛之味鮮採蕃茄汁-420ml                  ,1,22.00,22,545,,,
12140,3589,1073,00990124,310505  ,0000010001978,統一純喫茶(綠茶)-480cc                  ,1,14.00,14,545,,,
12140,3589,1073,00990124,410208  ,0000010020844,臺鹽減鈉鹽300G                          ,1,59.00,59,545,,,
12140,3589,1073,00990124,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,545,,,
12140,3589,1073,00990124,530101  ,0000010060617,三好香米3.4KG                           ,1,175.00,175,545,,,
12141,3589,1073,00990717,110102  ,0000000003127,台灣石班鱸                              ,1,85.00,85,365,,,
12141,3589,1073,00990717,120203  ,0000000006322,台灣黃金雞土雞塊                        ,1,129.00,129,365,,,
12141,3589,1073,00990717,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,365,,,
12141,3589,1073,00990717,530101  ,0000010070697,金墩池e圓米(一級品)4kg                  ,1,149.00,149,365,,,
12239,3289,1073,00991213,110401  ,0000030001058,台南漁會純海水虱目魚丸                  ,1,165.00,165,975,,,
12239,3289,1073,00991213,310101  ,0000010056616,林鳳營鮮奶-低脂2728ml                   ,1,175.00,175,975,,,
12239,3289,1073,00991213,310701  ,0000010002570,喬麥屋油麵-600g                         ,1,34.00,34,975,,,
12239,3289,1073,00991213,310702  ,0000030010552,飛牛紅豆牛奶包                          ,1,102.00,102,975,,,
12239,3289,1073,00991213,310703  ,0000010002646,上海桂花甜酒釀                          ,1,79.00,79,975,,,
12239,3289,1073,00991213,311001  ,0000010050177,啟信土雞蛋10入                          ,1,37.00,37,975,,,
12239,3289,1073,00991213,311001  ,0000010050177,啟信土雞蛋10入                          ,1,37.00,37,975,,,
12239,3289,1073,00991213,410205  ,0000030007345,深滋味鹽300g                            ,1,70.00,70,975,,,
12239,3289,1073,00991213,510801  ,0000010013263,妙潔鋁箔                                ,1,78.00,78,975,,,
12239,3289,1073,00991213,530101  ,0000010078266,三好米高雄145號_3.4kg                   ,1,198.00,198,975,,,
12293,4193,4001,00991002,120108  ,0000000006833,台灣黑毛豬粗絞肉                        ,1,92.00,92,612,,,
12293,4193,4001,00991002,310101  ,0000010001399,林鳳營鮮乳-全脂1857ml                   ,1,120.00,120,612,,,
12293,4193,4001,00991002,410503  ,0000030011499,綠巨人珍珠玉米粒易開罐11oz              ,1,35.00,35,612,,,
12293,4193,4001,00991002,410601  ,0000010008212,出前一丁-海鮮拉麵                       ,2,19.50,39,612,,,
12293,4193,4001,00991002,410602  ,0000010008551,來一客鮮蝦魚板                          ,1,19.00,19,612,,,
12293,4193,4001,00991002,410602  ,0000010008551,來一客鮮蝦魚板                          ,1,19.00,19,612,,,
12293,4193,4001,00991002,510102  ,0000030011357,得意抽取衛生紙100抽10包                 ,1,87.00,87,612,,,
12293,4193,4001,00991002,530101  ,0000010056926,中興香米-3kg                            ,1,201.00,201,612,,,
12294,4193,4001,00991218,110402  ,0000010022478,日本-kitty魚板                          ,1,41.00,41,561,,,
12294,4193,4001,00991218,310504  ,0000030014253,純萃喝咖啡-重乳拿鐵280ml                ,-1,27.00,-27,561,,,
12294,4193,4001,00991218,310504  ,0000030014253,純萃喝咖啡-重乳拿鐵280ml                ,-1,27.00,-27,561,,,
12294,4193,4001,00991218,310504  ,0000030014253,純萃喝咖啡-重乳拿鐵280ml                ,1,21.00,21,561,,,
12294,4193,4001,00991218,310504  ,0000030014253,純萃喝咖啡-重乳拿鐵280ml                ,1,27.00,27,561,,,
12294,4193,4001,00991218,310504  ,0000030014253,純萃喝咖啡-重乳拿鐵280ml                ,1,27.00,27,561,,,
12294,4193,4001,00991218,310802  ,0000030007607,新竹名產海瑞香菇貢丸600g                ,1,83.00,83,561,,,
12294,4193,4001,00991218,310804  ,0000030012533,台南國華市場-養生餛飩450g               ,1,125.00,125,561,,,
12294,4193,4001,00991218,310804  ,0000030012533,台南國華市場-養生餛飩450g               ,-1,125.00,-125,561,,,
12294,4193,4001,00991218,310804  ,0000030012533,台南國華市場-養生餛飩450g               ,1,54.00,54,561,,,
12294,4193,4001,00991218,310805  ,0000010038802,義美e家小館自主麵-330g*2                ,1,61.00,61,561,,,
12294,4193,4001,00991218,310806  ,0000010003825,桂冠鮮肉湯圓-10入                       ,1,29.00,29,561,,,
12294,4193,4001,00991218,310806  ,0000010003825,桂冠鮮肉湯圓-10入                       ,1,29.00,29,561,,,
12294,4193,4001,00991218,330403  ,0000000032792,台灣蝦仁高麗菜餃子22g*5                 ,2,31.00,62,561,,,
12294,4193,4001,00991218,330403  ,0000000032792,台灣蝦仁高麗菜餃子22g*5                 ,2,31.00,62,561,,,
12294,4193,4001,00991218,530101  ,0000030011742,米圃精饌米-4kg                          ,1,119.00,119,561,,,
12317,4105,4001,00991001,220902  ,0000000030456,台灣里港無子檸檬                        ,1,59.00,59,670,,,
12317,4105,4001,00991001,410102  ,0000030004016,台糖沙拉油大塑-2L                       ,1,129.00,129,670,,,
12317,4105,4001,00991001,410201  ,0000010006568,金蘭醬油1000ml                          ,1,78.00,78,670,,,
12317,4105,4001,00991001,410202  ,0000010006847,舒香小磨香油-220g                       ,1,55.00,55,670,,,
12317,4105,4001,00991001,520501  ,0000030015349,公賣局紅標料理米酒-0.6公升              ,1,27.00,27,670,,,
12317,4105,4001,00991001,520501  ,0000030015349,公賣局紅標料理米酒-0.6公升              ,1,27.00,27,670,,,
12317,4105,4001,00991001,530101  ,0000010039507,多力米4KG                               ,1,295.00,295,670,,,
12318,4105,4001,00991203,210201  ,0000000031695,台灣馬鈴薯                              ,1,35.00,35,1047,,,
12318,4105,4001,00991203,210401  ,0000010057010,台灣精緻木耳-200g                       ,1,49.00,49,1047,,,
12318,4105,4001,00991203,220801  ,0000000006211,台灣巨峰葡萄-700g                       ,1,99.00,99,1047,,,
12318,4105,4001,00991203,410102  ,0000030004016,台糖沙拉油大塑-2L                       ,1,129.00,129,1047,,,
12318,4105,4001,00991203,410201  ,0000010006568,金蘭醬油1000ml                          ,1,78.00,78,1047,,,
12318,4105,4001,00991203,410201  ,0000010006568,金蘭醬油1000ml                          ,1,78.00,78,1047,,,
12318,4105,4001,00991203,410201  ,0000030002090,味全淬釀醬油露1000ml                    ,1,82.00,82,1047,,,
12318,4105,4001,00991203,410202  ,0000010006840,五興小磨香油(拌菜)210G                  ,1,58.00,58,1047,,,
12318,4105,4001,00991203,410204  ,0000010006748,台糖二砂-中1kg                          ,1,37.00,37,1047,,,
12318,4105,4001,00991203,410301  ,0000010008353,日正日本太白粉400G                      ,1,42.00,42,1047,,,
12318,4105,4001,00991203,410301  ,0000010008351,日正寶島地瓜粉400g                      ,1,38.00,38,1047,,,
12318,4105,4001,00991203,520501  ,0000030015349,公賣局紅標料理米酒-0.6公升              ,1,27.00,27,1047,,,
12318,4105,4001,00991203,530101  ,0000010039507,多力米4KG                               ,1,295.00,295,1047,,,
12346,4003,4001,00991127,411302  ,0000010031945,御茶園日式綠茶500ml                     ,1,19.00,19,414,,,
12346,4003,4001,00991127,420102  ,0000010009635,LOTTE小熊餅家庭號(巧克力)-195g          ,1,129.00,129,414,,,
12346,4003,4001,00991127,420202  ,0000010052548,宮田大判燒(鮮蝦)-10枚                   ,1,65.00,65,414,,,
12346,4003,4001,00991127,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,414,,,
12346,4003,4001,00991127,530101  ,0000010036054,三好泰國皇家香米-3.4kg                  ,1,199.00,199,414,,,
12347,4003,4001,00991209,310505  ,0000010067569,光泉茉莉茶園-蜜茶(TR400)                ,1,15.00,15,329,,,
12347,4003,4001,00991209,320201  ,0000010064535,黑森林可可                              ,1,28.00,28,329,,,
12347,4003,4001,00991209,420103  ,0000010031328,掬水軒迷你口糧_90g                      ,1,12.00,12,329,,,
12347,4003,4001,00991209,420206  ,0000010024927,模範生點心條餅                          ,1,55.00,55,329,,,
12347,4003,4001,00991209,420301  ,0000010076322,旺旺小小酥(雞汁)_60g                    ,1,20.00,20,329,,,
12347,4003,4001,00991209,530101  ,0000010036054,三好泰國皇家香米-3.4kg                  ,1,199.00,199,329,,,
12348,4003,4001,00991223,120201  ,0000000006284,台灣黃金雞二節翅                        ,1,54.00,54,312,,,
12348,4003,4001,00991223,120201  ,0000000006284,台灣黃金雞二節翅                        ,1,57.00,57,312,,,
12348,4003,4001,00991223,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,312,,,
12348,4003,4001,00991223,530101  ,0000010036054,三好泰國皇家香米-3.4kg                  ,1,199.00,199,312,,,
12387,4172,4001,00991114,210301  ,0000000010398,台灣高冷甜椒<盒>                        ,1,56.00,56,736,,,
12387,4172,4001,00991114,210702  ,0000010001184,紅豆薏仁-400g                           ,1,79.00,79,736,,,
12387,4172,4001,00991114,221301  ,0000010060454,霧峰龍眼肉225g                          ,1,259.00,259,736,,,
12387,4172,4001,00991114,310201  ,0000010022140,統一AB優酪乳原味900ml                   ,1,64.00,64,736,,,
12387,4172,4001,00991114,410206  ,0000010006677,真好家白胡椒粉                          ,1,41.00,41,736,,,
12387,4172,4001,00991114,410206  ,0000010034388,小磨坊七味唐辛子-30g                    ,1,48.00,48,736,,,
12387,4172,4001,00991114,530101  ,0000010021531,大橋壽司米 -2.5kg                       ,1,189.00,189,736,,,
12453,4211,4001,00991124,210301  ,0000000032731,台灣高麗菜2/1粒                         ,1,33.00,33,1397,,,
12453,4211,4001,00991124,220701  ,0000000006110,美國富士蘋果88入4粒                     ,1,102.00,102,1397,,,
12453,4211,4001,00991124,221108  ,0000000002140,台灣酪梨                                ,1,61.00,61,1397,,,
12453,4211,4001,00991124,310303  ,0000010001426,雪印咖啡鮮奶油 50入                     ,2,110.00,220,1397,,,
12453,4211,4001,00991124,310601  ,0000010033386,義美鮮嫩豆腐-270g                       ,1,13.00,13,1397,,,
12453,4211,4001,00991124,330101  ,0000000030495,細捲壽司2入(台灣)                       ,1,43.00,43,1397,,,
12453,4211,4001,00991124,410601  ,0000030007551,康師傅當歸枸杞細麵87g                   ,2,19.50,39,1397,,,
12453,4211,4001,00991124,410903  ,0000010073914,馬玉山杏仁粉450g                        ,1,254.00,254,1397,,,
12453,4211,4001,00991124,411101  ,0000010008073,桂格即沖即食大燕麥片800g                ,1,105.00,105,1397,,,
12453,4211,4001,00991124,411101  ,0000010008073,桂格即沖即食大燕麥片800g                ,1,105.00,105,1397,,,
12453,4211,4001,00991124,510102  ,0000030011357,得意抽取衛生紙100抽10包                 ,1,78.00,78,1397,,,
12453,4211,4001,00991124,511304  ,0000010030047,聯合晚報                                ,1,9.00,9,1397,,,
12453,4211,4001,00991124,530101  ,0000010074784,池上芋香香米-1.5kg                      ,1,141.00,141,1397,,,
12453,4211,4001,00991124,530101  ,0000010067368,池上頂級越光米1.5KG                     ,1,194.00,194,1397,,,
12454,4211,4001,00991211,210401  ,0000010057007,台灣精緻洋菇-200G                       ,1,69.00,69,1269,,,
12454,4211,4001,00991211,411101  ,0000010008073,桂格即沖即食大燕麥片800g                ,1,101.00,101,1269,,,
12454,4211,4001,00991211,411101  ,0000010008073,桂格即沖即食大燕麥片800g                ,1,101.00,101,1269,,,
12454,4211,4001,00991211,420403  ,0000030013392,法國松露巧克力-100g                     ,5,113.60,568,1269,,,
12454,4211,4001,00991211,510102  ,0000030000729,舒潔優質抽取衛生紙110抽12入             ,1,149.00,149,1269,,,
12454,4211,4001,00991211,510601  ,0000010012801,毛寶衣領精 (噴頭)651cc                  ,1,87.00,87,1269,,,
12454,4211,4001,00991211,530101  ,0000010067368,池上頂級越光米1.5KG                     ,1,194.00,194,1269,,,
12455,4211,4001,00991229,110103  ,0000000017432,台灣基隆沙魚煙(切片)                    ,1,68.00,68,1982,,,
12455,4211,4001,00991229,110201  ,0000000009932,台灣嘉義水冰白蝦                        ,1,75.00,75,1982,,,
12455,4211,4001,00991229,120101  ,0000000011315,台灣豚豬霜降肉塊                        ,1,80.00,80,1982,,,
12455,4211,4001,00991229,120103  ,0000000013865,台灣黑毛豬五花火鍋肉片                  ,1,38.00,38,1982,,,
12455,4211,4001,00991229,210101  ,0000010001073,台灣茼萵                                ,1,26.00,26,1982,,,
12455,4211,4001,00991229,210101  ,0000010001063,台灣紅菜                                ,2,20.50,41,1982,,,
12455,4211,4001,00991229,210102  ,0000010034902,台灣有機菠菜                            ,2,35.50,71,1982,,,
12455,4211,4001,00991229,210201  ,0000000031695,台灣馬鈴薯                              ,1,27.00,27,1982,,,
12455,4211,4001,00991229,210201  ,0000000031620,日本山藥15入                            ,1,122.00,122,1982,,,
12455,4211,4001,00991229,210301  ,0000000032731,台灣高麗菜2/1粒                         ,1,19.00,19,1982,,,
12455,4211,4001,00991229,210302  ,0000000005401,台灣青花苔                              ,1,31.00,31,1982,,,
12455,4211,4001,00991229,210401  ,0000010057007,台灣精緻洋菇-200G                       ,1,63.00,63,1982,,,
12455,4211,4001,00991229,210401  ,0000010057010,台灣精緻木耳-200g                       ,1,41.00,41,1982,,,
12455,4211,4001,00991229,210501  ,0000010038318,台灣老薑                                ,1,31.00,31,1982,,,
12455,4211,4001,00991229,210501  ,0000000017602,台灣薑絲(盒)                            ,1,19.00,19,1982,,,
12455,4211,4001,00991229,220701  ,0000000031359,日本王林蘋果40入_盒                     ,1,96.00,96,1982,,,
12455,4211,4001,00991229,220801  ,0000000004134,台灣巨峰葡萄16入(盒)                    ,1,43.00,43,1982,,,
12455,4211,4001,00991229,220902  ,0000000021301,台灣柳丁                                ,1,47.00,47,1982,,,
12455,4211,4001,00991229,310101  ,0000010002265,林鳳營鮮乳-全脂228ml                    ,1,18.00,18,1982,,,
12455,4211,4001,00991229,310303  ,0000010001426,雪印咖啡鮮奶油 50入                     ,1,110.00,110,1982,,,
12455,4211,4001,00991229,310303  ,0000010001426,雪印咖啡鮮奶油 50入                     ,1,110.00,110,1982,,,
12455,4211,4001,00991229,310601  ,0000030000183,義美湯的豆腐290g                        ,1,12.00,12,1982,,,
12455,4211,4001,00991229,410403  ,0000010005291,牛頭牌原味高湯-411g                     ,1,23.00,23,1982,,,
12455,4211,4001,00991229,410403  ,0000010005291,牛頭牌原味高湯-411g                     ,1,23.00,23,1982,,,
12455,4211,4001,00991229,410601  ,0000030011322,康師傅麻油藥膳細麵(單包)89g±4.5g       ,1,18.00,18,1982,,,
12455,4211,4001,00991229,410601  ,0000030007551,康師傅當歸枸杞細麵87g                   ,3,17.33,52,1982,,,
12455,4211,4001,00991229,410607  ,0000010008494,龍口小寬粉-4束180G                      ,1,43.00,43,1982,,,
12455,4211,4001,00991229,420102  ,0000010073359,義美小泡芙(咖啡)-57g                    ,1,21.00,21,1982,,,
12455,4211,4001,00991229,420102  ,0000010010176,義美牛奶小泡芙-57g                      ,1,21.00,21,1982,,,
12455,4211,4001,00991229,420103  ,0000010031328,掬水軒迷你口糧_90g                      ,1,10.00,10,1982,,,
12455,4211,4001,00991229,420309  ,0000010058965,優群濟州島海苔-3入                      ,2,21.50,43,1982,,,
12455,4211,4001,00991229,510402  ,0000010079139,多芬潤澤柔嫩洗面乳100g                  ,1,87.00,87,1982,,,
12455,4211,4001,00991229,510806  ,0000010030318,99元均一品(日用品)                      ,1,78.00,78,1982,,,
